window_idx,window_t0_ns,window_t1_ns,cv,hist_entropy,hamming_norm,event_rate_hz,psd_peak_hz,psd_peak_power,psd_peak_snr_db,psd_peak_bandwidth_hz,psd_peak_q,psd_peak_hz_error_hz
0,125647626024691,125659395251801,0.7944970658450176,0.6646462857595241,0.46510416666666665,1.3594775468650124,7.203389830508474,32.32773371475184,7.4595383172333225,0.16949152542372925,42.499999999999886,4.803389830508474
1,125647953058613,125659809604673,0.7833518707272685,0.6646462857595241,0.45989583333333334,1.3494655120498051,3.1932773109243695,31.486493018193222,8.400255632376041,0.1680672268907566,18.999999999999964,0.7932773109243696
2,125648003382908,125660059619354,0.7516071749845697,0.6379796190928575,0.46328125,1.3271139855015412,3.223140495867768,31.55443359077888,8.6033764218525,0.08264462809917328,39.00000000000012,0.8231404958677682
3,125649296630662,125660193038520,0.8413229329685558,0.6747114524550372,0.4635416666666667,1.4683738171798526,3.2110091743119265,27.66729552357641,8.35449245002678,0.09174311926605538,34.99999999999987,0.8110091743119265
4,125651315952295,125661398089059,0.7692320232847429,0.6379796190928574,0.46015625,1.5869651815407568,1.584158415841584,20.146067322301725,8.605487538389756,0.0990099009900991,15.999999999999984,0.8158415841584159
5,125652229692286,125661425954758,0.8769585049251037,0.6379796190928574,0.46145833333333336,1.7398372489601555,8.804347826086955,18.94063037315835,8.289360327764829,0.2173913043478244,40.50000000000031,6.404347826086955
6,125653546350792,125661717200969,0.9290280804063727,0.6747114524550372,0.4588541666666667,1.9581805630261282,9.146341463414632,13.986519331814215,8.12658035453161,0.24390243902439046,37.49999999999996,6.746341463414632
7,125653789918000,125661720371695,0.9833595879747593,0.675756698697235,0.4630208333333333,2.017539048249874,9.937106918238994,11.183920601134394,6.738640018217676,0.12578616352201344,78.99999999999946,7.537106918238994
8,125653820684701,125661859912238,0.9575043329419046,0.675756698697235,0.4630208333333333,1.990240968595687,9.440993788819874,10.18178565814196,5.474741896484929,0.12422360248447184,76.00000000000011,7.040993788819874
9,125654360860820,125661878340308,1.058061316696115,0.7043281272686637,0.4640625,2.128372950739736,5.1655629139072845,11.331157497187679,6.454746920035238,0.2649006622516552,19.50000000000003,2.7655629139072846
10,125655032789199,125663452985432,1.0651819327273009,0.7328995558400923,0.46380208333333334,1.9001932445818333,7.218934911242602,22.701240419929373,6.880410797397136,0.2366863905325447,30.499999999999954,4.818934911242602
11,125655134768424,125663529356922,1.0710044612288812,0.7328995558400923,0.46119791666666665,1.905989793759632,10.0,24.928615152183124,6.750473962777273,0.1190476190476204,83.99999999999905,7.6
12,125656304439218,125664668664467,1.0710187452252493,0.7328995558400923,0.46067708333333335,1.9129087899579114,0.5952380952380952,34.15527051818994,7.290196964828847,0.11904761904761907,4.999999999999999,1.8047619047619046
13,125658095200912,125667248112314,1.2010161482106518,0.7093187128589878,0.4591145833333333,1.748077665922107,0.5434782608695652,41.061805899069384,7.260863438734063,0.21739130434782605,2.5000000000000004,1.8565217391304347
