seed,source,sigma,pred_mse,rollout_mse_mean,rollout_mse_last,cv_mean,hist_entropy_mean,psd_peak_snr_db_mean,psd_peak_hz_median,psd_peak_hz_error_hz_mean,psd_peak_q_mean,psd_peak_hz_iqr_hz,hey_gap_mean_l1,hey_double_neg_change_frac,hey_mutual_pairs,hey_anomaly_mean,eig_abs_mean,eig_spectral_radius,eig_neutral_count_0p98_1p02,eig_neutral_count_0p95_1p05,eig_neutral_angle_abs_mean,boot_spectral_radius_p50,boot_neutral_0p98_1p02_p50,ach_x_noise_rel_std,ach_h_frac_at_0,ach_h_frac_at_top,r_birth_p90,r_mutual_edge_count,r_mutual_active_pairs_rate_mean
12,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,1.0292745211544778,0.8341698303365526,9.14789973092456,2.650217359269083,2.1194508816780306,158.05176282051292,3.5733084272956708,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,1.0346208172713975,0.8148511880337047,9.402442487902098,2.4130917366035405,1.5926881429737576,117.07352941176423,0.9585969126603318,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,0.9623962889161745,0.8156153311894647,9.839250227651574,4.172883624248982,2.249788980246658,164.9466954022989,3.3813234509634853,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,0.9909013380071081,0.778982451334318,10.216076591782752,2.4370342381501358,0.6468485534424178,95.5305989583329,0.28871357158843436,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,0.9646001509858099,0.7926352464025066,9.685025722166193,2.4235560588901466,1.9092421187239468,134.68596491228084,3.9748328419416477,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,0.9942165385875277,0.8262715251367828,10.18084835761331,2.4334600760456273,1.097324401504712,101.67867867867854,0.4115011658424481,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,1.064941033222329,0.8173011990935445,10.168617348421908,2.47074122236671,1.3639861875415134,100.62857142857149,0.2205972493649555,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,0.9640209942327732,0.7994148808715543,9.45411164437691,2.453825857519789,2.1560143984103104,89.94482758620697,4.459557485654794,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0940952229073153,0.8044285374662977,9.619711712666053,2.437923250564334,1.6575324530536415,135.99682539682556,3.084820723424419,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.078073251375364,0.8104735741331787,9.215678484713562,2.483994878361075,1.5887584346337622,112.55118110236216,3.561861532155146,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0292745211544778,0.8341698303365526,9.14789973092456,2.650217359269083,2.1194508816780306,158.05176282051292,3.5733084272956708,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0346208172713975,0.8148511880337047,9.402442487902098,2.4130917366035405,1.5926881429737576,117.07352941176423,0.9585969126603318,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9623962889161745,0.8156153311894647,9.839250227651574,4.172883624248982,2.249788980246658,164.9466954022989,3.3813234509634853,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9909013380071081,0.778982451334318,10.216076591782752,2.4370342381501358,0.6468485534424178,95.5305989583329,0.28871357158843436,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9646001509858099,0.7926352464025066,9.685025722166193,2.4235560588901466,1.9092421187239468,134.68596491228084,3.9748328419416477,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9942165385875277,0.8262715251367828,10.18084835761331,2.4334600760456273,1.097324401504712,101.67867867867854,0.4115011658424481,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.064941033222329,0.8173011990935445,10.168617348421908,2.47074122236671,1.3639861875415134,100.62857142857149,0.2205972493649555,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9640209942327732,0.7994148808715543,9.45411164437691,2.453825857519789,2.1560143984103104,89.94482758620697,4.459557485654794,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.866836252470151,0.871869130022488,9.616849735289442,2.490272373540856,2.483596289966117,89.0246031746041,3.6164020624859887,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.7202736617971968,0.8774185926864914,9.682443510717725,2.1253985122210413,2.6850439616331734,98.17519685039352,5.277228487074971,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.9668638771931923,0.8413314949369888,9.41923005639209,2.466511935378183,2.442132517100992,119.48237179487151,3.9430527162344293,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.7348993801725585,0.8372294592057127,9.549641321542511,1.1244554366935844,2.20979080115841,96.70980392156916,3.1777142815046204,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.9308605573792665,0.8609396157111713,10.402436512029286,0.31586520226257025,2.7313283733555394,70.63505747126436,2.838629195222424,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.448492852045589,0.8565462011027708,10.32020931189793,1.03103856843877,1.690553922981369,58.37109374999998,2.2184948430878677,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
