t_ns,delta_s
125186160802524,0.10278123700000001
125186204301180,0.043498656000000004
125186741797408,0.5374962280000001
125187528153402,0.786355994
125187994868398,0.46671499600000005
125188724799400,0.729931002
125188754392062,0.029592662000000002
125188778775477,0.024383415000000002
125189054127055,0.27535157800000004
125189267726764,0.21359970900000003
125189354736258,0.087009494
125189835326428,0.48059017000000004
125190647178491,0.811852063
125190913306094,0.266127603
125191204893516,0.29158742200000004
125191378869251,0.17397573500000002
125191413861731,0.03499248
125191528271601,0.11440987000000001
125192002940370,0.47466876900000005
125192024479014,0.021538644000000003
125192093689866,0.069210852
125192096343443,0.0026535770000000003
125192213767515,0.117424072
125192228315199,0.014547684000000002
125192862177202,0.6338620030000001
125192926499902,0.06432270000000001
125193356444592,0.42994469
125194488663424,1.1322188320000002
125194618551868,0.12988844400000002
125195313654257,0.6951023890000001
125196470129621,1.156475364
125196697689444,0.22755982300000002
125196748958191,0.051268747
125196808894699,0.059936508000000006
125197564529159,0.75563446
125198336043572,0.771514413
125198979613520,0.643569948
125199466442681,0.486829161
125199600862567,0.13441988600000002
125199808524720,0.20766215300000002
125199988480836,0.179956116
125200658229272,0.669748436
125201056286606,0.39805733400000004
125201368667475,0.312380869
125201448228735,0.07956126000000001
125201602557264,0.15432852900000002
125202677466688,1.0749094240000001
125202929072935,0.251606247
125203223778631,0.294705696
125203418133985,0.194355354
125203558203962,0.140069977
125203587087978,0.028884016000000002
125203965894714,0.37880673600000003
125204141799029,0.175904315
125204377282272,0.235483243
125205310745769,0.9334634970000001
125205818679356,0.507933587
125205839189907,0.020510551000000002
125205879059224,0.039869317
