window_idx,window_t0_ns,window_t1_ns,cv,hist_entropy,hamming_norm,event_rate_hz,psd_peak_hz,psd_peak_power,psd_peak_snr_db,psd_peak_bandwidth_hz,psd_peak_q,psd_peak_hz_error_hz
0,125724838033610,125730038033616,1.2614647637380945,0.3576900914616579,0.4713541666666667,3.0769230733727806,4.9523809523809526,32.200142006855216,11.393090194824866,0.1904761904761898,26.000000000000092,2.5523809523809526
1,125725238033614,125730038033617,1.393543799058348,0.34547933471489584,0.47317708333333336,3.33333333125,4.948453608247423,24.11699429917827,8.307260438275012,0.412371134020618,12.000000000000018,2.548453608247423
2,125725238033615,125730438033621,1.2614647637380942,0.3576900914616579,0.471875,3.0769230733727806,4.9523809523809526,36.2165487842356,9.191149772125618,0.3809523809523805,13.000000000000016,2.5523809523809526
3,125725238033616,125730838033625,1.1430165807992747,0.3576900914616579,0.4708333333333333,2.85714285255102,4.95575221238938,50.75608173301203,9.77569996025574,0.3539823008849554,14.000000000000012,2.5557522123893803
4,125725438033611,125731438033624,1.0690449760238834,0.36184000653956233,0.47630208333333335,2.6666666608888887,4.958677685950413,82.30033934382419,10.404821589548645,0.16528925619834656,30.000000000000096,2.558677685950413
5,125727038033623,125731438033625,0.9596339416577516,0.3651210398033887,0.4765625,3.6363636347107433,5.168539325842697,40.40306167803479,5.496751373504576,0.4494382022471912,11.499999999999995,2.768539325842697
6,125727238033618,125731838033629,0.9179107248708388,0.36124778573067795,0.4786458333333333,3.4782608612476364,9.462365591397848,36.64680221312455,5.58187664261137,0.21505376344086002,44.000000000000036,7.062365591397848
7,125727438033613,125731838033630,0.9936338136993745,0.3563874127093408,0.4856770833333333,3.63636362231405,4.943820224719101,65.34798169260847,8.917873468550855,0.22471910112359605,21.999999999999943,2.543820224719101
8,125727838033617,125732238033634,0.9936338136993744,0.3563874127093408,0.48463541666666665,3.63636362231405,4.943820224719101,45.71632093287867,10.281081046280939,0.22471910112359605,21.999999999999943,2.543820224719101
9,125728838033630,125732238033635,0.9930554715702428,0.30438561897747246,0.48489583333333336,4.70588234602076,4.9275362318840585,23.718822723205836,8.785807424118135,0.5797101449275361,8.500000000000002,2.5275362318840586
