t_ns,delta_s
125541487654203,1.5684434760000001
125541925669394,0.438015191
125542457306695,0.5316373010000001
125542496164256,0.038857561000000006
125544152280614,1.656116358
125544173811497,0.021530883
125544476918938,0.30310744100000003
125546114950131,1.638031193
125547021323323,0.9063731920000001
125547070553494,0.049230171
125547327242020,0.25668852600000003
125547469315280,0.14207326
125548248307252,0.778991972
125548277710766,0.029403514000000002
125548638393468,0.360682702
125549106197832,0.46780436400000003
125549451905505,0.34570767300000005
125550783731740,1.331826235
125550820450103,0.036718363000000004
125551156715675,0.336265572
125551987071206,0.830355531
125554102512595,2.1154413890000003
125554949766252,0.8472536570000001
125556132536584,1.182770332
125556206535528,0.07399894400000001
125556246750370,0.040214842
125556551857655,0.305107285
125556967218990,0.415361335
