window_idx,window_t0_ns,window_t1_ns,cv,hist_entropy,hamming_norm,event_rate_hz,psd_peak_hz,psd_peak_power,psd_peak_snr_db,psd_peak_bandwidth_hz,psd_peak_q,psd_peak_hz_error_hz
0,125744628909321,125750628909316,0.6813851536095603,0.3563874127093408,0.46510416666666665,2.6666666688888885,5.0,59.699238732953404,11.705518231756614,0.33333333333333304,15.000000000000014,2.6
1,125745028909325,125750828909311,0.7174213607489962,0.33789645340383645,0.45989583333333334,2.758620696313912,9.999999999999998,64.9788383628813,13.164902720582784,0.17241379310344662,58.00000000000055,7.599999999999998
2,125745628909323,125751028909306,0.7628961941202328,0.32804478578837043,0.46328125,2.962962972290809,10.0,51.838939929844095,12.881710527940095,0.18518518518518512,54.00000000000002,7.6
3,125746228909321,125751028909307,0.8775473272271063,0.34464628575952416,0.4635416666666667,3.333333343055555,10.0,38.33758440425187,11.768588083269975,0.20833333333333393,47.999999999999865,7.6
4,125746428909316,125751428909311,0.8383657695983813,0.3658946596719682,0.46015625,3.2000000031999996,5.0,36.660713628231505,11.690493285575489,0.39999999999999947,12.500000000000016,2.6
5,125746628909311,125751828909315,0.8002007458321165,0.3778492857018316,0.46145833333333336,3.0769230745562126,4.9523809523809526,25.55898980196914,8.85087763906727,0.1904761904761898,26.000000000000092,2.5523809523809526
6,125746628909312,125752228909319,0.6975070244305217,0.3563874127093408,0.4588541666666667,2.8571428535714283,4.95575221238938,31.392250806954422,9.583457106217017,0.17699115044247815,27.999999999999954,2.5557522123893803
7,125747028909316,125752628909323,0.6975070244305216,0.3563874127093408,0.4630208333333333,2.8571428535714283,4.95575221238938,46.069113523722464,11.015047222168011,0.3539823008849554,14.000000000000012,2.5557522123893803
8,125747628909314,125753228909321,0.6975070244305216,0.3563874127093408,0.4630208333333333,2.8571428535714283,4.95575221238938,39.14015458971736,8.68207756719795,0.3539823008849554,14.000000000000012,2.5557522123893803
9,125747828909309,125753628909325,0.662007394585517,0.3563874127093408,0.4640625,2.7586206820451844,4.9572649572649565,39.123496527612296,8.560665807491558,0.34188034188034244,14.499999999999973,2.5572649572649566
10,125748628909315,125753828909320,0.6709149055372615,0.34111745233965207,0.46380208333333334,3.0769230739644966,4.9523809523809526,33.32544562855539,7.9923203665489275,0.1904761904761907,25.99999999999997,2.5523809523809526
11,125748828909310,125753828909321,0.7406560883726191,0.36645257940485376,0.46119791666666665,3.19999999296,4.9504950495049505,32.673742050004854,7.455604171819811,0.3960396039603955,12.500000000000016,2.5504950495049505
12,125749028909305,125754228909325,0.7054611334782358,0.35935832639632737,0.46067708333333335,3.0769230650887573,4.9523809523809526,51.148376474860136,13.779969971274625,0.1904761904761898,26.000000000000092,2.5523809523809526
13,125749228909300,125754428909320,0.7054611334782358,0.35935832639632737,0.4591145833333333,3.0769230650887573,4.9523809523809526,51.580872229402445,14.01245668831046,0.1904761904761898,26.000000000000092,2.5523809523809526
14,125749628909304,125755228909326,0.7263019939567688,0.3778492857018316,0.4578125,2.857142845918367,4.95575221238938,60.32699068049883,13.010074756752832,0.3539823008849554,14.000000000000012,2.5557522123893803
15,125750628909316,125755828909324,0.6344905011219988,0.3778492857018316,0.46015625,3.076923072189349,4.9523809523809526,47.18481312229166,11.64805781622983,0.3809523809523805,13.000000000000016,2.5523809523809526
16,125750828909311,125755828909325,0.7050835836482692,0.3843856189774725,0.4627604166666667,3.19999999104,4.9504950495049505,47.54481513601746,10.967273493501795,0.1980198019801973,25.00000000000009,2.5504950495049505
17,125751028909306,125756028909320,0.7050835836482691,0.3843856189774725,0.46015625,3.19999999104,4.9504950495049505,48.33416810680369,10.56845734133963,0.1980198019801973,25.00000000000009,2.5504950495049505
18,125751028909307,125756028909321,0.7050835836482693,0.3843856189774725,0.4627604166666667,3.19999999104,4.9504950495049505,48.33416810680369,10.56845734133963,0.1980198019801973,25.00000000000009,2.5504950495049505
19,125751428909311,125757028909333,0.7807122827805938,0.3931192460715204,0.4640625,2.857142845918367,4.95575221238938,62.10504899371869,10.567175601947012,0.17699115044247815,27.999999999999954,2.5557522123893803
20,125751828909315,125757028909334,0.8848542482097318,0.3979796190928575,0.4625,3.0769230656804734,4.9523809523809526,54.15681494065005,10.9176448613055,0.1904761904761898,26.000000000000092,2.5523809523809526
21,125752228909319,125757228909329,0.9258201061607102,0.3979796190928575,0.4671875,3.1999999936,4.9504950495049505,49.55370266935771,11.505742030444427,0.3960396039603955,12.500000000000016,2.5504950495049505
22,125752628909323,125757428909324,0.9682458451969062,0.38658291279587953,0.46640625,3.333333332638889,6.804123711340206,40.091508897772634,11.420768204978879,0.41237113402061887,16.499999999999986,4.4041237113402065
23,125753228909321,125757628909319,1.0265081740774848,0.3778492857018316,0.4625,3.6363636380165287,5.0,24.240708674050857,6.970292241676043,0.45454545454545503,10.999999999999988,2.6
24,125753628909325,125758828909334,1.1004110627149053,0.3576900914616578,0.4635416666666667,3.076923071597633,5.7142857142857135,36.907747559534165,7.755596452010747,0.1904761904761898,30.000000000000103,3.3142857142857136
25,125753828909320,125759028909329,1.1004110627149055,0.3576900914616578,0.4609375,3.076923071597633,4.9523809523809526,52.12247446502711,8.632693495214435,0.1904761904761898,26.000000000000092,2.5523809523809526
26,125753828909321,125759028909330,1.1004110627149057,0.3576900914616578,0.46380208333333334,3.076923071597633,4.9523809523809526,42.962885634917384,8.343788089981551,0.1904761904761898,26.000000000000092,2.5523809523809526
