window_idx,window_t0_ns,window_t1_ns,cv,hist_entropy,hamming_norm,event_rate_hz,psd_peak_hz,psd_peak_power,psd_peak_snr_db,psd_peak_bandwidth_hz,psd_peak_q,psd_peak_hz_error_hz
0,125724838033610,125727443747879,0.9180940748095207,0.3778492857018316,0.4713541666666667,6.140350916580101,7.169811320754716,41.21886685073425,7.458635690398209,0.37735849056603765,19.000000000000004,4.769811320754716
1,125725112319326,125727580890732,0.9553525174254608,0.35935832639632737,0.47317708333333336,6.481481540745028,7.2,32.71104410837591,8.634130263001683,0.40000000000000036,17.999999999999986,4.800000000000001
2,125725523747894,125727992319300,0.9553525174254606,0.35935832639632737,0.471875,6.481481540745028,7.2,22.230428814979593,8.962413066735007,0.7999999999999998,9.000000000000002,4.800000000000001
3,125725523747895,125728129462153,0.868250166384267,0.34464628575952416,0.4708333333333333,6.140350942501539,7.169811320754716,23.7932795376554,8.690943244554465,0.7547169811320753,9.500000000000002,4.769811320754716
4,125725523747896,125728266605006,0.78490219189212,0.32098711894862625,0.47630208333333335,5.833333403211806,7.272727272727273,28.559344267917762,9.108783145858952,0.7272727272727275,9.999999999999998,4.872727272727273
5,125725660890749,125728403747859,0.78490219189212,0.32098711894862625,0.4765625,5.833333403211806,7.272727272727273,31.267140136024217,9.73780522549818,0.7272727272727275,9.999999999999998,4.872727272727273
6,125725798033602,125728815176427,0.7673610575181938,0.34464628575952416,0.4786458333333333,5.303030359525655,7.21311475409836,37.879415174403164,10.337991878802576,0.32786885245901676,21.99999999999997,4.813114754098359
7,125725935176455,125728815176428,0.8451542641610419,0.3658946596719682,0.4856770833333333,5.555555607638889,7.2413793103448265,25.48047006354092,7.3722150375834605,0.6896551724137927,10.500000000000005,4.841379310344827
8,125726209462171,125728815176429,0.9653678676415334,0.3492931597008144,0.48463541666666665,6.140350942501539,7.169811320754716,30.061092984518556,9.462603205169252,0.37735849056603765,19.000000000000004,4.769811320754716
9,125726209462172,125729226604997,0.8495085135072743,0.3492931597008144,0.48489583333333336,5.303030359525655,7.21311475409836,43.58581906353229,10.669095473738984,0.6557377049180326,11.000000000000002,4.813114754098359
10,125726346605025,125729500890713,0.8125733590607805,0.3778492857018316,0.48046875,5.072463810386473,7.1875,54.202756766690264,12.334245209979091,0.625,11.5,4.7875
11,125726483747878,125729500890714,0.8877362051394886,0.38658291279587953,0.4825520833333333,5.30303034019169,7.21311475409836,36.53663941176817,9.244432864020919,0.32786885245901676,21.99999999999997,4.813114754098359
12,125727032319309,125729500890715,0.9553525090964136,0.3817225397745425,0.4828125,6.481481540745028,7.2,27.49966677365241,7.678909469875556,0.40000000000000036,17.999999999999986,4.800000000000001
13,125727169462162,125729638033568,0.9553525090964136,0.3817225397745425,0.4859375,6.481481540745028,7.6000000000000005,27.61509647008591,7.2009907542387355,0.40000000000000036,18.999999999999986,5.200000000000001
14,125727443747878,125729775176421,0.9930554754524541,0.3563874127093408,0.4830729166666667,6.862745181720973,7.23404255319149,33.452589915465865,6.11817708371845,0.8510638297872344,8.499999999999996,4.834042553191489
15,125727443747879,125729912319274,0.9019379545960359,0.3492931597008144,0.48072916666666665,6.48148156962663,7.2,39.128492850355364,7.007009525401653,0.7999999999999998,9.000000000000002,4.800000000000001
16,125727580890732,125729912319275,0.9930554754524537,0.3563874127093408,0.4778645833333333,6.862745181720973,7.23404255319149,36.34560925060595,6.2376253698803374,0.8510638297872344,8.499999999999996,4.834042553191489
17,125727992319300,125730049462128,1.0000000053125,0.33789645340383656,0.47552083333333334,7.777777887962965,10.0,33.47026845338166,5.381340436604331,0.4761904761904763,20.999999999999996,7.6
