window_idx,window_t0_ns,window_t1_ns,cv,hist_entropy,hamming_norm,event_rate_hz,psd_peak_hz,psd_peak_power,psd_peak_snr_db,psd_peak_bandwidth_hz,psd_peak_q,psd_peak_hz_error_hz
0,125628709063483,125637469500333,1.0081380894699026,0.6757566986972351,0.4713541666666667,1.8263929383841169,2.3863636363636362,24.314346606076555,9.51203642637724,0.22727272727272751,10.499999999999988,0.013636363636363669
1,125630042556710,125637941044475,1.0469334223611289,0.6471852701258064,0.47317708333333336,2.0257042203571736,2.40506329113924,17.358995044548386,8.060453173514723,0.25316455696202533,9.499999999999998,0.005063291139240089
2,125630476632817,125638290205742,1.0610979204250213,0.6364011629520426,0.471875,2.047718777770286,2.4203821656050954,17.78052309134875,6.560031028930181,0.2547770700636942,9.500000000000002,0.020382165605095537
3,125631219477738,125639600177071,1.051186061480746,0.6649725915234711,0.4708333333333333,1.9091485524362026,2.380952380952381,45.13465287051954,9.121577280435082,0.11904761904761907,19.999999999999996,0.01904761904761898
4,125631265929782,125639636952679,1.0534903798010935,0.6935440200948997,0.47630208333333335,1.9113554217769568,2.380952380952381,45.774701028689286,9.265171115862048,0.11904761904761907,19.999999999999996,0.01904761904761898
5,125632989290529,125639968947157,1.0595928459505697,0.6471852701258065,0.4765625,2.2923763807826103,2.4285714285714284,37.05519556110309,9.581970852061767,0.1428571428571428,17.000000000000007,0.02857142857142847
6,125633009666582,125640572955019,0.9484475687147629,0.6747114524550372,0.4786458333333333,2.1154819273752894,2.3684210526315788,47.302020863192254,11.323585509072792,0.13157894736842124,17.99999999999997,0.03157894736842115
7,125633320121294,125642650951061,1.001420720437573,0.6471852701258065,0.4856770833333333,1.714745676379887,2.4598930481283423,47.39738454519397,8.751367321067445,0.106951871657754,23.000000000000004,0.0598930481283424
8,125634969847625,125643475614765,0.9855279085674912,0.6186138415543779,0.48463541666666665,1.8810766550093918,5.964912280701754,31.679415888191603,8.912353848747657,0.11695906432748515,51.0000000000001,3.5649122807017544
9,125635855113070,125644660735377,0.9814231446819673,0.6186138415543779,0.48489583333333336,1.8170209261963068,2.937853107344633,16.265822892611247,7.152634179753412,0.3389830508474576,8.666666666666668,0.5378531073446329
10,125635896921099,125644734602854,0.9742790851290699,0.6186138415543779,0.48046875,1.8104295270587054,5.19774011299435,25.17560204494217,7.545315337472691,0.11299435028248617,45.99999999999988,2.7977401129943504
11,125635943585388,125645008177843,0.9292656592154745,0.6186138415543779,0.4825520833333333,1.765109692402602,5.164835164835165,21.083981363403566,6.477717253740387,0.1098901098901095,47.00000000000017,2.7648351648351652
12,125636295487462,125645154665948,0.9660960627771821,0.6649725915234711,0.4828125,1.8060365332163144,5.168539325842697,18.8582106692094,6.640821453165958,0.11235955056179758,46.00000000000007,2.768539325842697
13,125637083486165,125645560500367,1.0080366110775625,0.6935440200948997,0.4859375,1.8874570242226425,6.588235294117647,10.222517393573483,6.6354158191142325,0.23529411764705888,27.999999999999993,4.188235294117646
