t_ns,delta_s
125490827742773,0.31886163300000003
125490860693405,0.032950632
125491239493846,0.37880044100000004
125491281286855,0.041793009000000006
125491813553551,0.532266696
125491848468137,0.034914586000000004
125492322034281,0.473566144
125492419018726,0.096984445
125493305831764,0.8868130380000001
125493941495526,0.6356637620000001
125494236693030,0.295197504
125494264349874,0.027656844000000003
125494664800234,0.40045036
125494779127107,0.11432687300000001
125495070319358,0.291192251
125495619600816,0.5492814580000001
125495713295865,0.093695049
125495747831798,0.034535933000000005
125496433275142,0.6854433440000001
125496513423638,0.080148496
125496932693825,0.419270187
125497091442655,0.15874883
125497439422287,0.34797963200000004
125498070213991,0.6307917040000001
125498814050872,0.743836881
125498814377053,0.00032618100000000004
125498979600326,0.165223273
125499099482153,0.11988182700000001
125499245578860,0.14609670700000002
125499530621128,0.28504226800000004
125499646735053,0.116113925
125499814495004,0.16775995100000002
125499849967263,0.035472259
125499935409985,0.085442722
125500346306837,0.41089685200000003
125500548133504,0.20182666700000002
125500588432235,0.040298731000000004
125500963429349,0.374997114
125501001819921,0.038390572000000005
125501610465882,0.608645961
125501645695120,0.035229238
125501894752674,0.24905755400000001
125501959974209,0.065221535
125502904500503,0.9445262940000001
125503036753705,0.13225320200000001
125503383738284,0.346984579
125503503954229,0.120215945
125504193633923,0.6896796940000001
125504507337224,0.31370330100000005
125504635020109,0.127682885
125504857779192,0.22275908300000002
125504939540409,0.08176121700000001
125505124402824,0.184862415
125505248404002,0.124001178
125505907129607,0.658725605
125505943962657,0.03683305
125505971126178,0.027163521000000003
125505989590246,0.018464068
125506908511264,0.918921018
125507231073570,0.322562306
125507453182683,0.22210911300000002
125507492290661,0.039107978
125507528109636,0.035818975
125507811372216,0.28326258000000004
125508351778851,0.5404066350000001
125508903306190,0.5515273390000001
