t_ns,nonce,hash_hex,difficulty_bits,attempts_since_prev,backend,notes_json
1766777870547006720,0,0000000000000000000000000000000000000000000000000000000000000000,0,0,lv06_silicon,"{""hw"": ""lv06"", ""perf"": 719558.8432652}"
