window_idx,window_t0_ns,window_t1_ns,cv,hist_entropy,hamming_norm,event_rate_hz,psd_peak_hz,psd_peak_power,psd_peak_snr_db,psd_peak_bandwidth_hz,psd_peak_q,psd_peak_hz_error_hz
0,125510228119266,125520762734381,2.226216329797156,0.8232529231336043,0.4618195564516129,3.0376050430580914,0.1895734597156398,86.79203391181277,10.726116241218676,0.09478672985781991,1.9999999999999998,2.21042654028436
1,125510348553540,125521756675043,2.0769079472020855,0.8370460265818801,0.4604334677419355,2.8050192129865503,0.17467248908296942,102.70396795621637,8.936151496113439,0.08733624454148473,1.9999999999999998,2.2253275109170305
2,125510395875712,125522141255159,2.0111481197147736,0.8318399058773045,0.46333165322580644,2.7244756241718036,0.1702127659574468,107.99234433156079,9.450148293697021,0.08510638297872339,2.0000000000000004,2.2297872340425533
3,125510784963008,125522271822077,2.059913865562935,0.8284590438381798,0.46408770161290325,2.7857919913337796,0.17391304347826086,94.59654188681263,8.542434679047995,0.08695652173913043,2.0,2.226086956521739
4,125510895791793,125522779453886,1.9880687547086,0.8284590438381798,0.4621975806451613,2.6927726276270856,7.310924369747899,105.55581441496588,9.61434223255938,0.1680672268907566,43.49999999999992,4.9109243697478995
5,125515039789163,125523934295635,1.205497220126305,0.8430122024406138,0.4630796370967742,3.597726315758647,0.11235955056179775,45.50854846472624,9.833681199593938,0.11235955056179775,1.0,2.2876404494382023
6,125515086766223,125524290124137,1.1559337212684297,0.824646285759524,0.4642137096774194,3.4769918000605102,0.10810810810810811,43.783986794492975,9.880481202708175,0.10810810810810811,1.0,2.2918918918918916
7,125515163005271,125524409632777,1.1477071410670527,0.824646285759524,0.46282762096774194,3.460721217463953,0.10810810810810811,43.3198226682001,9.202902655189272,0.10810810810810811,1.0,2.2918918918918916
8,125515201528573,125524497635084,1.137803524653053,0.8030122024406138,0.4644657258064516,3.4423013508004323,0.1075268817204301,43.21572721698562,9.977783694010803,0.1075268817204301,1.0,2.29247311827957
9,125515265167745,125524504897450,1.1496050354359535,0.8030122024406138,0.4637096774193548,3.463304774238523,0.10810810810810811,42.49356312668506,9.380554908053936,0.10810810810810811,1.0,2.2918918918918916
10,125515295419332,125524562704510,1.143902654901089,0.8163455357739471,0.46169354838709675,3.453006936267177,0.1075268817204301,42.06860600780352,9.927815972091503,0.1075268817204301,1.0,2.29247311827957
11,125515321856829,125524623276102,1.1368625193531539,0.8163455357739471,0.4627016129032258,3.440335185501104,0.10695187165775401,40.96541940206718,10.202661128987733,0.10695187165775401,1.0,2.293048128342246
12,125515412284073,125525713608203,1.1042008090567106,0.824646285759524,0.46585181451612906,3.1063967695966475,7.3429951690821245,29.36495435186598,8.638050924579241,0.09661835748792313,75.99999999999964,4.942995169082124
13,125515797625207,125525768788249,1.1506706260828525,0.8296788691072805,0.4659778225806452,3.2092545137624677,0.1,34.621560115495875,9.02881501195365,0.1,1.0,2.3
14,125516231512969,125526561060409,1.138081511543523,0.8296788691072805,0.4654737903225806,3.097909195526188,7.922705314009661,35.5192983016176,8.95322612317288,0.1932367149758445,41.00000000000019,5.522705314009661
15,125516317504182,125526938770320,1.0988568352435195,0.8296788691072805,0.4671118951612903,3.0128234792566495,7.605633802816901,26.297199260259113,7.2909200134473915,0.1877934272300461,40.50000000000018,5.205633802816902
16,125516417721936,125527061362144,1.0952100147097275,0.8296788691072805,0.4693800403225806,3.0064902020972184,7.605633802816901,26.773304701612748,7.1098142915890765,0.1877934272300461,40.50000000000018,5.205633802816902
17,125516511147137,125527616716084,1.0466331239990543,0.8296788691072805,0.46849798387096775,2.881437245828302,7.26457399103139,34.25172843368366,7.809447471288591,0.17937219730941756,40.49999999999988,4.86457399103139
18,125516531392993,125527961087417,1.002694089167826,0.8080447857883702,0.4678679435483871,2.799724893152576,1.7467248908296942,34.343615042388805,7.591642386370299,0.1746724890829694,10.000000000000002,0.6532751091703057
19,125516742030194,125528006484687,1.027115557790975,0.8213781191217036,0.46950604838709675,2.84079446722303,7.964601769911504,50.77115857164684,9.14918503493791,0.08849557522123863,90.00000000000031,5.564601769911505
20,125516935145192,125528371193429,1.0080739480800334,0.7973138492921249,0.46774193548387094,2.798169379564851,9.781659388646288,52.43709569647415,9.284119724672347,0.17467248908296895,56.00000000000015,7.381659388646288
21,125517077701306,125528421298360,1.0224104011808337,0.8005820159299453,0.46849798387096775,2.8209746738770223,9.33920704845815,51.09705617560088,9.18162738492548,0.08810572687224649,106.00000000000024,6.939207048458149
22,125517089494622,125528555749678,1.002725983274895,0.7789479326110351,0.4676159274193548,2.790797853677187,9.826086956521738,51.9807977515417,8.94597490863849,0.08695652173912904,113.0000000000018,7.426086956521738
23,125517241953921,125528968073888,0.9748273608450387,0.8005820159299453,0.4657258064516129,2.728950419239728,6.042553191489362,56.46893355418381,8.62483406874027,0.17021276595744705,35.49999999999995,3.642553191489362
24,125517459574668,125529670352832,0.9443161988280818,0.7872486825966121,0.4659778225806452,2.620635603252779,6.040816326530612,62.957245691623505,8.74386956214875,0.08163265306122458,73.99999999999991,3.640816326530612
