seed,source,sigma,pred_mse,rollout_mse_mean,rollout_mse_last,cv_mean,hist_entropy_mean,psd_peak_snr_db_mean,psd_peak_hz_median,psd_peak_hz_error_hz_mean,psd_peak_q_mean,psd_peak_hz_iqr_hz,hey_gap_mean_l1,hey_double_neg_change_frac,hey_mutual_pairs,hey_anomaly_mean,eig_abs_mean,eig_spectral_radius,eig_neutral_count_0p98_1p02,eig_neutral_count_0p95_1p05,eig_neutral_angle_abs_mean,boot_spectral_radius_p50,boot_neutral_0p98_1p02_p50,ach_x_noise_rel_std,ach_h_frac_at_0,ach_h_frac_at_top,r_birth_p90,r_mutual_edge_count,r_mutual_active_pairs_rate_mean
18,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0159611122942496,0.856862407731431,8.746534902870973,5.849534582302344,3.674149277435039,80.82481684981681,4.716708184628765,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0144621128406328,0.863319143185805,8.7175919810232,4.166666666666666,2.869816737254217,64.1364265927978,4.9885736050276135,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.4215110427205446,0.8533606599187694,9.17061877344537,0.9493670886075948,2.405261463912042,37.73247978436659,4.234251982682179,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.557674763793107,0.8536230128989165,9.362116164500616,0.520446096654275,2.909996451122024,38.7096994535519,6.110708185855985,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.5748776238077071,0.8451844265381996,9.32283354681181,2.654214228064107,2.703761358377162,42.571345899470955,6.2387926692187765,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.4607415569693651,0.8532532132484886,9.079008211287958,1.8455650772723942,2.49646722751642,45.85993013972057,4.359916005994052,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,2.1432037100109524,0.8430137562066276,10.028763919265293,0.5778506059856542,2.3020496992082795,17.704666666666665,0.6933454310055411,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.7435305977976219,0.861927469887581,9.81939264840404,1.063089915548932,2.603657761493594,39.13875739644961,4.4662986330178756,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.4500677847507244,0.8537207520333875,9.601070644533417,1.9729206963249515,2.917174542736453,55.37407960199003,6.386261679112614,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.7380963692973082,0.8651853803264815,9.797323184081817,0.3503716838300484,2.246391668583427,22.510707635009304,1.7025764250433855,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
