seed,source,sigma,pred_mse,rollout_mse_mean,rollout_mse_last,cv_mean,hist_entropy_mean,psd_peak_snr_db_mean,psd_peak_hz_median,psd_peak_hz_error_hz_mean,psd_peak_q_mean,psd_peak_hz_iqr_hz,hey_gap_mean_l1,hey_double_neg_change_frac,hey_mutual_pairs,hey_anomaly_mean,eig_abs_mean,eig_spectral_radius,eig_neutral_count_0p98_1p02,eig_neutral_count_0p95_1p05,eig_neutral_angle_abs_mean,boot_spectral_radius_p50,boot_neutral_0p98_1p02_p50,ach_x_noise_rel_std,ach_h_frac_at_0,ach_h_frac_at_top,r_birth_p90,r_mutual_edge_count,r_mutual_active_pairs_rate_mean
10,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.7199916664291675,0.8522118886374657,9.704900240442768,2.7218934911242605,3.392355392968682,117.21134020618571,6.745691892453026,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.8159057819408857,0.830327500420914,9.597318307389015,1.8253968253968254,3.1720345138868233,100.69715099715117,6.059922266584563,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,3.121612059147053,0.8819731693847143,9.232079021796604,0.21615995753926787,3.24088857455911,26.328231292517014,0.36243913657071963,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.6632118780941143,0.8714052455817131,9.540321870402094,5.3461785759507725,3.1449475292868,167.27947154471656,6.235896861824802,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.6988813868405208,0.8917946414194842,9.568096102397869,1.125,3.1458709263309403,90.58785046728978,6.1780673281265575,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.4577082173007698,0.8295132582435045,10.122763202046118,1.2171474541411473,3.2568576767435182,115.4884502923977,6.925355484282778,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.5662572688640164,0.8342907088600547,9.30517052918618,6.769626769626769,3.185062024628845,185.13955823293176,4.9598538335964095,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,2.680697053561355,0.8699796811208599,9.541154799687975,1.870307167235495,2.7979572356803137,74.77993527508056,3.8854035550689607,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.8279544676710633,0.8984774842377383,9.17440656609041,1.2591224846187092,2.6579114374814115,77.15350877192971,3.559475448548656,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.933233652055273,0.8557173916862246,9.621469416756268,1.5332260159846367,2.9116239293559016,95.57258064516105,4.5025583145306305,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
