window_idx,window_t0_ns,window_t1_ns,cv,hist_entropy,hamming_norm,event_rate_hz,psd_peak_hz,psd_peak_power,psd_peak_snr_db,psd_peak_bandwidth_hz,psd_peak_q,psd_peak_hz_error_hz
0,125599301398849,125604554847440,1.9317936672348188,0.6053973666718574,0.46510416666666665,3.0456184585893853,0.3773584905660377,44.8936260300757,10.868208513992666,0.37735849056603776,0.9999999999999999,2.0226415094339623
1,125599336787972,125604602702779,1.926061590746191,0.6053973666718574,0.45989583333333334,3.0384084411565375,0.3773584905660377,45.329733993521,11.446666576532088,0.37735849056603776,0.9999999999999999,2.0226415094339623
2,125599366102984,125604712662917,1.8902070180108337,0.6053973666718574,0.46328125,2.992578443055489,0.37383177570093457,50.159294684288234,8.345434546915705,0.3738317757009345,1.0000000000000002,2.0261682242990653
3,125599489137961,125604883474662,1.870490012440751,0.6170110205512954,0.4635416666666667,2.96607365962787,0.37037037037037035,55.05586372949699,11.867024453526893,0.3703703703703704,0.9999999999999999,2.0296296296296297
4,125599624991928,125604908419440,1.9189454996524888,0.6170110205512954,0.46015625,3.028337185219245,0.3773584905660377,57.05817814534323,9.05484830752546,0.37735849056603776,0.9999999999999999,2.0226415094339623
5,125602023946523,125604936183315,1.9159969356872089,0.607829734380614,0.46145833333333336,5.4940587399872385,0.3389830508474576,28.604151866257933,12.986315040724932,0.3389830508474576,1.0,2.0610169491525423
6,125602530656572,125605145422613,2.0762605337723694,0.607829734380614,0.4588541666666667,6.11909430867509,0.3773584905660377,23.301309060398633,17.019259480170856,0.3773584905660377,1.0,2.0226415094339623
7,125602561603316,125605452390504,1.873892484252021,0.6471852701258064,0.4630208333333333,5.53482458564155,0.3448275862068965,23.188773256006048,13.857863248239982,0.3448275862068965,1.0,2.0551724137931036
8,125602619281845,125605511737414,1.8725818402368561,0.6471852701258064,0.4630208333333333,5.531632074656771,0.3448275862068965,22.13290282693887,11.405727434601223,0.3448275862068965,1.0,2.0551724137931036
9,125602678883327,125605536013178,1.9012191287822626,0.6471852701258064,0.4640625,5.6000254921560435,0.3448275862068965,21.300875831193864,10.607408663158765,0.3448275862068965,1.0,2.0551724137931036
10,125602706820031,125605620497859,1.8564864603257258,0.675756698697235,0.46380208333333334,5.491341508742813,0.3389830508474576,20.29094333895477,10.514259784126281,0.3389830508474576,1.0,2.0610169491525423
11,125602758957726,125605754908685,1.7970226220076106,0.675756698697235,0.46119791666666665,5.340541356972192,0.3333333333333333,19.114566671338206,8.64075658106535,0.3333333333333333,1.0,2.0666666666666664
12,125602779077061,125605958333802,1.6771434477087392,0.6471852701258065,0.46067708333333335,5.032622812012149,0.3125,18.624482531139833,6.84505179872121,0.3125,1.0,2.0875
13,125602895801615,125606612757876,1.500880407404997,0.675756698697235,0.4591145833333333,4.304597330853552,3.466666666666667,22.461121056657785,4.262499454071108,0.5333333333333332,6.500000000000002,1.0666666666666669
14,125603093112888,125606805720915,1.5028154287137143,0.675756698697235,0.4578125,4.30963890710782,3.466666666666667,34.51550738223232,7.151929542889502,0.5333333333333332,6.500000000000002,1.0666666666666669
15,125604554847440,125607084475200,0.9643354213293727,0.6747114524550372,0.46015625,6.325041278010009,9.019607843137253,15.00523524551453,5.911215338423008,1.1764705882352935,7.66666666666667,6.619607843137253
16,125604602702779,125607176077287,0.9366330432998122,0.6480447857883704,0.4627604166666667,6.21751709681582,9.23076923076923,16.527979310843847,6.800829335715588,1.1538461538461533,8.000000000000004,6.83076923076923
17,125604712662917,125607289666497,0.934751357886599,0.6480447857883704,0.46015625,6.208761262178767,10.0,13.248614046472877,7.255164428355267,0.384615384615385,25.99999999999997,7.6
18,125604883474662,125608291343698,1.178558670924526,0.6747114524550372,0.4627604166666667,4.695016102725609,5.797101449275362,18.327134544768352,8.392653264057952,0.2898550724637685,19.99999999999997,3.3971014492753624
19,125604908419440,125608769413969,1.0445604234689074,0.7013781191217038,0.4640625,4.144010016026624,9.743589743589743,19.74677790713676,7.024088859137007,0.2564102564102573,37.999999999999865,7.343589743589742
20,125604936183315,125609480042415,0.9393886696678995,0.7013781191217037,0.4625,3.5212359467748455,0.6593406593406593,13.885445900426447,5.975915777839232,0.43956043956043955,1.5,1.7406593406593407
21,125605145422613,125609601573863,0.9678026945406755,0.7013781191217037,0.4671875,3.5905423991162775,9.11111111111111,20.4421539800582,8.315729254108458,0.44444444444444287,20.50000000000007,6.71111111111111
22,125605452390504,125610701818858,1.0132342202366489,0.7043281272686636,0.46640625,3.0479509236102245,9.142857142857142,15.20520508289199,7.8559140201902355,0.3809523809523796,24.000000000000085,6.742857142857142
23,125605511737414,125610988869228,0.947669681103409,0.6757566986972351,0.4625,2.921236980111138,10.0,25.42830110744411,9.455257579804869,0.18181818181818166,55.00000000000005,7.6
24,125605536013178,125611543104810,0.8381195682868191,0.6757566986972351,0.4635416666666667,2.663518551101735,6.942148760330578,15.725965790918835,7.335201315783754,0.16528925619834745,41.99999999999991,4.542148760330578
25,125605620497859,125611794240394,0.7947041234090113,0.7043281272686636,0.4609375,2.5916208700465346,9.193548387096774,20.16053245565852,9.017151614650112,0.3225806451612918,28.49999999999987,6.793548387096774
26,125605754908685,125611990590323,0.778690479012793,0.6757566986972351,0.46380208333333334,2.5658782678218572,9.92,20.54328613707961,8.829588758610068,0.16000000000000014,61.99999999999994,7.52
27,125605958333802,125612043147110,0.8208688212018947,0.6757566986972351,0.46640625,2.6294972729835475,10.0,29.357106130228274,10.484215468434401,0.1639344262295097,60.99999999999944,7.6
28,125606612757876,125612114619307,0.9157446889687446,0.6757566986972351,0.47239583333333335,2.9081066836486817,9.909909909909908,16.389264201172953,8.237237291642156,0.18018018018018012,55.00000000000001,7.509909909909908
29,125606805720915,125612133925804,0.9717262936641687,0.7043281272686636,0.47421875,3.0028875265348303,9.906542056074766,15.142441631203823,7.723816226889041,0.18691588785046775,52.999999999999865,7.506542056074766
30,125607084475200,125612179543992,1.0421701436520765,0.732899555840092,0.47239583333333335,3.1402912606641014,7.058823529411764,13.635387008508708,7.434281823078308,0.1960784313725492,35.99999999999996,4.658823529411764
31,125607176077287,125612239445434,1.053664250328757,0.732899555840092,0.47604166666666664,3.159951940188243,9.215686274509803,14.903365860215633,8.098775907331175,0.3921568627450984,23.499999999999975,6.815686274509803
32,125607289666497,125613149064598,0.9690090909162583,0.7614709844115206,0.4783854166666667,2.730655900862811,0.847457627118644,17.397577009829636,8.72264681710228,0.3389830508474576,2.5,1.5525423728813559
33,125608291343698,125613186124873,1.0664508719396915,0.7614709844115206,0.4739583333333333,3.2687875980482413,0.8163265306122448,18.058771746698337,8.934826207460148,0.40816326530612235,2.0000000000000004,1.583673469387755
34,125608769413969,125614331608990,1.0963346855365927,0.7400879436282186,0.4713541666666667,2.876562209629866,0.7142857142857142,32.26897831472503,8.176186410181874,0.1785714285714286,3.9999999999999987,1.6857142857142857
35,125609480042415,125614667370775,1.143729031873086,0.7400879436282186,0.4752604166666667,3.0844394049502584,0.7692307692307692,41.03192417257491,7.999694409913251,0.5769230769230769,1.3333333333333333,1.6307692307692307
36,125609601573863,125614896667139,1.1108179141564307,0.7400879436282186,0.47109375,3.0216653732088097,0.7547169811320754,37.873227321181524,7.536583873541918,0.5660377358490565,1.3333333333333335,1.6452830188679246
37,125610701818858,125615103888211,1.1383242738879216,0.732899555840092,0.46770833333333334,3.6346542312187875,0.898876404494382,29.11874677618261,8.566183564731798,0.2247191011235956,3.9999999999999982,1.501123595505618
38,125610988869228,125615346660448,1.1507726953922703,0.7043281272686636,0.47291666666666665,3.6715847988697354,0.9090909090909091,22.857438004647836,6.597753188276072,0.22727272727272718,4.000000000000002,1.4909090909090907
39,125611543104810,125615387305164,1.2941834625013304,0.675756698697235,0.465625,4.162113970816204,0.2597402597402597,10.964689891589781,4.33434158854584,0.2597402597402597,1.0,2.14025974025974
40,125611794240394,125615446638522,1.378109528099695,0.6757566986972351,0.46875,4.3806834412001425,0.27027027027027023,9.970512958693813,4.2920734026655225,0.27027027027027023,1.0,2.1297297297297297
41,125611990590323,125616945354165,1.409953496905545,0.6477802513205262,0.4705729166666667,3.2292154601543164,8.6,33.15809011497449,8.388705204509145,0.20000000000000107,42.99999999999977,6.199999999999999
42,125612043147110,125616975451437,1.419390080212005,0.6477802513205262,0.4703125,3.243919867720684,8.686868686868687,34.40473317516009,8.799812702536826,0.20202020202020243,42.999999999999915,6.2868686868686865
43,125612114619307,125617294981126,1.3357690442007637,0.6170110205512954,0.46380208333333334,3.088587353361466,0.3846153846153846,15.798613526024573,6.094594977124464,0.3846153846153846,1.0,2.0153846153846153
44,125612133925804,125617992481492,1.178565482329714,0.6170110205512954,0.4627604166666667,2.7310485471312633,2.711864406779661,20.68189787338793,6.810136306367339,0.1694915254237288,16.0,0.311864406779661
45,125612179543992,125618590219359,1.0594170514431127,0.6170110205512954,0.4630208333333333,2.4958368789601506,3.875968992248062,26.24996556480256,6.956529615467324,0.31007751937984507,12.499999999999995,1.4759689922480619
