seed,source,sigma,pred_mse,rollout_mse_mean,rollout_mse_last,cv_mean,hist_entropy_mean,psd_peak_snr_db_mean,psd_peak_hz_median,psd_peak_hz_error_hz_mean,psd_peak_q_mean,psd_peak_hz_iqr_hz,hey_gap_mean_l1,hey_double_neg_change_frac,hey_mutual_pairs,hey_anomaly_mean,eig_abs_mean,eig_spectral_radius,eig_neutral_count_0p98_1p02,eig_neutral_count_0p95_1p05,eig_neutral_angle_abs_mean,boot_spectral_radius_p50,boot_neutral_0p98_1p02_p50,ach_x_noise_rel_std,ach_h_frac_at_0,ach_h_frac_at_top,r_birth_p90,r_mutual_edge_count,r_mutual_active_pairs_rate_mean
0,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9997022012046577,0.6477538567277128,7.464096393645164,2.9508196721311473,2.3911130835649326,13.31132075471699,5.092656142759094,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9168179797151947,0.6992791565936826,7.535239307434006,3.4633453512509558,2.587942073316346,13.016304347826079,4.546617633886362,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.1284138996941815,0.7056769595340299,7.456459124874693,3.6585365853658534,3.0011583884872337,15.078616352201246,6.654047757716947,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.313157529072894,0.6726825163152542,8.505007781711662,0.9039836567926456,3.650083935769292,15.746376811594175,8.710876803551608,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.1284138996941815,0.7056769595340299,7.456459124874693,3.6585365853658534,3.0011583884872337,15.078616352201246,6.654047757716947,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.313157529072894,0.6726825163152542,8.505007781711662,0.9039836567926456,3.650083935769292,15.746376811594175,8.710876803551608,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,1.0224954166112117,0.6648580777581199,7.845651277251124,3.5616438356164384,2.7603677780160654,15.797169811320751,4.442538593481989,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,0.9386670791480907,0.6865616146143427,7.116909358458093,6.666666666666666,4.283510899576983,20.717391304347817,4.63783839986953,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,1.0224954166112117,0.6648580777581199,7.845651277251124,3.5616438356164384,2.7603677780160654,15.797169811320751,4.442538593481989,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,0.9386670791480907,0.6865616146143427,7.116909358458093,6.666666666666666,4.283510899576983,20.717391304347817,4.63783839986953,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
